id,data_p,tipo,categ,valor,descricao
a50224,2025-02-06,VE,Estacionamento,7,Compra 06/02 10:28 ESTACIONAMENTO CARPI
a50225,2025-02-06,VN,Restaurante,117,Compra 06/02 14:00 Edilson MarioDa
a50226,2025-02-06,VE,Supermercado,55.75,Compra 06/02 14:14 SUPERMERCADO GONZAGA
a50227,2025-02-06,VE,Supermercado,161.04,Compra 06/02 14:46 KI-GRANJA
a50228,2025-02-06,VE,Veiculares,2496.14,Pagto Detran-IPVA do Kicks 06/02 10:13 SHOPPING CARPINA
a50229,2025-02-07,VN,Compra extra,65,Compra 07/02 13:14 HNA*OBOTICARIO
a50230,2025-02-09,VE,Outros pagtos,160,Pagto em Pix 04/02 10:56 Pollyanna Bernardo Barbosa
a50231,2025-02-09,VE,Gasolina,150,Compra gasolina 09/02 11:17 REGO E VASCONCELOS R
a50232,2025-02-12,VE,Supermercado,103.62,Compra 12/02 15:04 SUPERM GONZAGA
a50233,2025-02-15,VN,Restaurante,100,Compra 15/02 12:25 FEIJOADA DO JOAO
a50234,2025-02-17,VE,Farmacia,25.53,Compra 17/02 09:41 Raia DrogasilSA
a50235,2025-02-17,VN,Restaurante,61.88,Compra 17/02 11:47 PIZZARIA ESTACAO SHO
a50236,2025-02-17,VN,Entretenimento,7,Compra 17/02 12:46 SorvetesDe
a50237,2025-02-17,VN,Saques,100,Saque Bco 24h 17/02 11:39 SHOPPING CARPINA
a50238,2025-02-18,VN,Restaurante,28.5,Compra 18/02 12:19 PAO DE ACUCAR-1294
a50239,2025-02-19,VE,Farmacia,36,Compra 19/02 15:48 FARMACIA BAIRRO NOVO
a50240,2025-02-19,VE,Padaria,19.28,Compra padaria 19/02 15:54 PANIFI MASSA P
a50241,2025-02-19,VE,Supermercado,83.52,Compra 19/02 16:01 KI PRECO
a50242,2025-02-21,VE,Estacionamento,14,Compra 21/02 21:47 RECIFE PARKING
a50243,2025-02-21,VE,Outros pagtos,29.9,Compra 21/02 12:08 THE BARBER TACARUNA
a50244,2025-02-21,VN,Restaurante,100.35,Compra restaur 21/02 12:47 O BODE DO NO TACARUN
a50245,2025-02-21,VE,Estacionamento,14,Compra estac 21/02 13:44 TACARUNA PARKING
a50246,2025-02-22,VN,Entretenimento,11,Compra 22/02 13:31 MUTTI*CAPRICCIO
a50247,2025-02-22,VE,Padaria,13.76,Compra 22/02 13:45 PANIF CIDADE JARDIM
a50248,2025-02-23,VE,Gasolina,100,Compra gasolina 23/02 15:41 ALENCAR E CAVALCANTI
a50249,2025-02-23,VN,Entretenimento,11,Compra 22/02 13:29 MUTTI*CAPRICCIO
a50250,2025-02-23,VN,Saques,100,Saque dinheiro ATM cartao 23/02 10:17 SOP TAMARINEIRA PE
a50251,2025-02-26,VN,Restaurante,39.9,Compra 26/02 10:30 CabideShowroom
a50252,2025-02-26,VN,Saques,50,Saque Bco 24h 26/02 15:34 SHOPPING CARPINA
a50253,2025-02-26,VN,Saques,50,Saque Bco 24h 26/02 15:35 SHOPPING CARPINA
a50301,2025-03-02,VN,Compra extra,129.99,Pagto Hering Outlet Recife Moreno Pe OMI 03/03/2025 às 11:33:16
a50302,2025-03-02,VE,Supermercado,50.09,Pagto Atacarejo Carpina Trev Carpina Pe OMI 03/03/2025 às 16:15:08
a50303,2025-03-02,FE,Tarifa bancaria,12.03,Pagto Multa Por Atraso Br OMI 10/03/2025
a50304,2025-03-02,FN,Armaz_nuvem,4.9,Pagto Apple Bra OMI 16/03/2025 às 00:50:05
a50305,2025-03-02,FN,Assinatura_App,20.9,Pagto Netflix Bra OMI 18/03/2025 às 05:09:37
a50306,2025-03-02,VN,Compra extra,5.99,Pagto Amazon Digital Br Sao OMI 21/03/2025 às 16:23:12
a50307,2025-03-02,FE,Tarifa bancaria,26,Pagto Anuidade Diferenciada Tit-parc 03/12 Br OMI 24/03/2025
a50308,2025-03-02,FE,Tarifa bancaria,0.4,Pagto Juros De Mora OMI 25/03/2025
a50309,2025-03-02,FE,Tarifa bancaria,5.35,Encargos Financ Rotativo OMI 25/03/2025
a50310,2025-03-02,VE,Extra-convenio,250.8,Cerpe Casa Fo Parc 05/05 Recife Br OMI 07/11/2024 às 13:37:05
a50311,2025-03-02,VE,Farmacia,140.37,Pagto farm Drogasil OMI 06/02/2025 às 14:29:40
a50312,2025-03-02,FE,Telefone movel,171.6,Pagto conta telefone CLARO SA
a50313,2025-03-02,FE,Internet fixa,79.9,Pagto PLANALTO NET LTDA
a50314,2025-03-02,FE,Convenio,62,Pagto  ROSA MASTER LTDA
a50315,2025-03-02,FE,Tarifa bancaria,74,Tarifa Pacote de Serviços Cobrança referente 07/03/2025
a50316,2025-03-02,VN,Restaurante,150,Compra 02/03 12:27 MANIA CASEIRA
a50317,2025-03-02,VE,Estacionamento,12,Compra  05/03 16:23 Cloudpark
a50318,2025-03-02,VN,Entretenimento,8,Compra 03/03 11:42 RECIFE PREMIUM ADMIN
a50319,2025-03-02,VN,Compra extra,40,Compra MP SEMCELL 10/03 10:23
a50320,2025-03-02,VE,Supermercado,171.33,Compra superm 10/03 09:43 KI-GRANJA
a50321,2025-03-02,VE,Supermercado,116.86,Compra 10/03 09:58 CORDEIRAO SUPERMERCA
a50322,2025-03-02,VE,Estacionamento,5,Compra estac-carpina 10/03 10:07 MEIRA LINS
a50323,2025-03-02,VN,Saques,260,Saque dinheiro ATM cartao 10/03 09:03 SAA-CARPINA
a50324,2025-03-02,VE,Outros pagtos,160,Pagto pix 07/03 07:45 Pollyanna Bernardo Barbosa
a50326,2025-03-11,VE,Supermercado,46.34,Compra com Cartão 11/03 12:15 KI PRECO
a50327,2025-03-13,VN,Saques,150,Saque Bco 24h 16/03 13:21 SHOPPING CARPINA CBDN ATMR
a50328,2025-03-13,VE,Gasolina,100,Compra 13/03 12:03 POSTO BOM JESUS
a50329,2025-03-15,VN,Entretenimento,5,Compra 15/03 14:01 LENINHA TIBURCIO
a50330,2025-03-16,VN,Restaurante,67,Compra 19/03 13:01 RestauranteAcacia
a50331,2025-03-16,VN,Restaurante,101.94,Compra 16/03 12:27 PIZZARIA ESTACAO SHO
a50332,2025-03-16,VN,Entretenimento,7,Compra 16/03 13:02 SorvetesDe
a50333,2025-03-16,VE,Estacionamento,7,Compra 16/03 13:44 ESTACIONAMENTO CARPI
a50334,2025-03-17,VN,Restaurante,118.2,Compra restaur 17/03 12:38 TIO ARMENIO PLAZA
a50335,2025-03-17,VE,Estacionamento,14,Compra estacion 17/03 13:05 PLAZA CASA FORTE PARk
a50336,2025-03-17,VE,Supermercado,35.65,Compra superm 17/03 13:39 PAO DE ACUCAR-1294
a50337,2025-03-17,VE,Supermercado,38.83,Compra superm 17/03 15:40 PAO DE ACUCAR-1294
a50338,2025-03-17,VE,Gasolina,100,Compra 17/03 16:06 POSTO FIJI COMERCIO
a50339,2025-03-19,VE,Supermercado,25.24,Compra 19/03 10:23 KI PRECO
a50340,2025-03-19,VN,Compra extra,28,Compra 19/03 11:43 VIEIRA CONSTRUCOES
a50341,2025-03-20,VE,Supermercado,85.21,Compra 20/03 12:18 SUPERMERCADO GONZAGA
a50342,2025-03-20,VN,Compra extra,15.96,Compra 20/03 16:21 CARMEL CARPINA MATER
a50343,2025-03-22,VN,Restaurante,100,Compra 22/03 14:40 GAMELEIRA REGIONAL
a50344,2025-03-22,VN,Restaurante,21.97,Compra 22/03 16:38 PIZZARIA ESTACAO SHO
a50345,2025-03-22,VE,Estacionamento,7,Compra 22/03 16:53 ESTACIONAMENTO CARPI
a50346,2025-03-24,VE,Farmacia,91.68,Compra 24/03 19:05 FARMACIA PAGUE MENOS
a50347,2025-03-24,VE,Gasolina,150,Compra 24/03 19:15 EDU PETRO COMB LTDA
a50348,2025-03-25,VN,Restaurante,100,Compra 25/03 13:25 MEIO DO MUNDO CAFE
a50349,2025-03-25,VE,Padaria,17.05,Compra 25/03 17:26 ROSARINHO DELICATESS
a50350,2025-03-25,VE,Estacionamento,18,Compra 25/03 11:17 SKY PARK
a50351,2025-03-26,VE,Padaria,47.97,Compra 27/03 15:19 ROSARINHO DELICATESS
a50353,2025-03-26,VN,Restaurante,100,Compra 26/03 14:04 PAPACAPIM GRACAS (anivers)
a50354,2025-03-27,VE,Padaria,36.04,Compra 28/03 18:47 ROSARINHO DELICATESS
a50355,2025-03-27,VE,Gasolina,100,Compra gasolina 27/03 17:25 ALENCAR E CAVALCANTI
a50356,2025-03-27,VN,Restaurante,103.41,Compra 27/03 11:51 TEMPERO DA FAZENDA
a50357,2025-03-27,VE,Estacionamento,14,Compra estac 27/03 14:31 MOBILIDADE RECIFE PARK
a50358,2025-03-28,VN,Restaurante,76.5,Compra 28/03 13:05 PORCAO CERTA RESTAUR
a50359,2025-03-29,VE,Estacionamento,14,Compra 29/03 13:32 TACARUNA PARKING
a50360,2025-03-29,VE,Padaria,37.1,Compra 29/03 16:44 ROSARINHO DELICATESS
a50361,2025-03-29,VN,Restaurante,88.23,Compra 29/03 12:02 SABOR TROPICAL
a50362,2025-03-30,VE,Estacionamento,14,Compra 30/03 15:18 TACARUNA PARKING
a50363,2025-03-31,VE,Gasolina,117.33,Compra 31/03 11:00 ALENCAR E CAVALCANTI
a50364,2025-03-31,VE,Padaria,74.4,Compra 31/03 18:38 ROSARINHO DELICATESS
a50401,2025-04-01,VN,Restaurante,52,Compra 01/04 12:12 RestauranteAcacia
a50402,2025-04-01,FE,Investimento,21.73,Pagto Amazon Digital Br Sao Paulo 01/04
a50403,2025-04-01,VN,Compra extra,29.97,Pagto Ferreira Costa 01/04
a50404,2025-04-01,VN,Compra extra,139,Pagto Ferreira Costa 01/04
a50405,2025-04-01,VN,Compra extra,120.78,Pagto Ferreira Costa Recife 01/04
a50406,2025-04-01,FE,Investimento,0.1,Pagto livraria lof Diar Rot Pf Ref0325 01/04
a50407,2025-04-01,VE,Farmacia,131.68,Pagto farm Raia drogasi 01/04
a50408,2025-04-01,VE,Farmacia,86.61,Pagto Farmacia Perm Parc 01/04
a50410,2025-04-02,VE,Supermercado,133.21,Compra 02/04 16:41 ATACAREJO CARPINA TR
a50411,2025-04-02,VE,Supermercado,91.01,Compra 02/04 16:57 KI PRECO
a50412,2025-04-02,FE,Convenio,62,Pagto ROSA MASTER LTDA 02/04
a50413,2025-04-02,FE,Internet fixa,79.9,Pagto PLANALTO NET LTDA 02/04
a50414,2025-04-02,FE,Telefone movel,175.13,Pagto conta telefone CLARO S/A 02/04
a50415,2025-04-02,VE,Outros pagtos,160,Pagto pix  Pilates 02/04 08:30 Pollyanna B Barbosa
a50416,2025-04-05,VN,Compra extra,140.41,Compra 05/04 09:23 CARMEL CARPINA MATER
a50417,2025-04-05,VN,Restaurante,100,Comra 05/04 12:25 RESTAURANTE COMER CO
a50418,2025-04-05,VE,Supermercado,87.86,Compra 05/04 16:31 KI PRECO
a50419,2025-04-05,VE,Outros pagtos,40,Pagto corte-cabelo 05/04 17:18 DMBARBEARIA
a50420,2025-04-05,VN,Entretenimento,7,Compra 05/04 17:20 SorvetesDe
a50421,2025-04-05,VE,Estacionamento,7,Compra 05/04 17:34 ESTACIONAMENTO CARPI
a50422,2025-04-05,VN,Saques,100,05/04 Saque Bco 24h17:35 SHOPP CARPINA CBDN ATMR
a50423,2025-04-05,VE,Outros pagtos,60,Pagto pix serv-encanador 05/04 10:28 Leandro Pereira Da Silva
a50424,2025-04-06,VE,Estacionamento,7,06/04 13:01 ESTACIONAMENTO CARPI
a50425,2025-04-07,FE,Tarifa bancaria,74,Pagto Tarifa Pacote de Serviços ref 07/04/2025
a50426,2025-04-07,VN,Entretenimento,55,Compra lanchanet 07/04 17:11 LIVRARIA JAQUEIRA LT
a50427,2025-04-08,VE,Farmacia,122.93,Compra farm 08/04 06:59 PAGUE MENOS 141
a50428,2025-04-08,VE,Padaria,66.16,Compra 08/04 08:16 PANIF CIDADE JARDIM
a50429,2025-04-08,VE,Outros pagtos,150,Pagto Pix 08/04 17:32 Ana Lucia Da Silva
a50430,2025-04-09,VN,Restaurante,73.65,Compra 09/04 12:11 SABOR TROPICAL
a50431,2025-04-09,VN,Entretenimento,37.07,09/04 14:06 BLEND 53 CAFES - TAC
a50432,2025-04-09,VE,Estacionamento,14,09/04 14:13 TACARUNA PARKING
a50433,2025-04-09,VN,Restaurante,24.63,Compra 09/04 15:33 EMPORIO GASTRONOMICO
a50434,2025-04-10,VE,Padaria,64.79,Compra 10/04 12:40 ROSARINHO DELICATESS
a50435,2025-04-11,VE,Gasolina,150,Compra 11/04 12:16 ALENCAR E CAVALCANTI
a50436,2025-04-11,VE,Padaria,13.7,Compra 11/04 13:03 COM PAO
a50437,2025-04-12,VE,Padaria,26.8,Compra 12/04 19:02 ROSARINHO DELICATESS
a50438,2025-04-14,VN,Compra extra,74,Compra pix env  Livros 14/04 10:41 Barroco Distrib
a50439,2025-04-14,VN,Restaurante,76,Compra pix env 14/04 21:49 Ht
a50440,2025-04-17,VN,Compra extra,145,Compra camisa 17/04 12:32 R27 SHOP PLAZA
a50441,2025-04-17,VN,Restaurante,157,Compra 17/04 13:22 TIO ARMENIO PLAZA
a50442,2025-04-17,VE,Gasolina,150,Compra 17/04 11:47 ALENCAR E CAVALCANTI
a50443,2025-04-19,VN,Restaurante,24.3,Compra livro 19/04 13:55 MP *XAXANDO
a50444,2025-04-19,VN,Restaurante,18.5,Compra19/04 14:19 DONAMOR RESTAURANTE
a50445,2025-04-20,VN,Restaurante,125,Pagto restaurante 20/04 19:01 Erickson Moura De Queiroz
a50446,2025-04-21,VN,Restaurante,59,Compra 21/04 13:02 RESTAURANTE ACACIA
a50447,2025-04-25,VE,Supermercado,140,Compra 25/04 15:42 MP *SEMCELL
a50448,2025-04-26,VE,Supermercado,68.66,Compra 26/04 14:48 KI PRECO
a50449,2025-04-26,VE,Supermercado,68.66,Compra 26/04 14:48 KI PRECO
a50450,2025-04-27,VN,Saques,100,Saque Bco 24h 27/04 12:10 SHOPPING CARPINA CBDN ATMR
a50451,2025-04-27,VN,Restaurante,34.89,Compra 27/04 12:19 PIZZARIA ESTACAO SHO
a50452,2025-04-27,VE,Estacionamento,7,Compra 27/04 13:07 ESTACIONAMENTO CARPI
a50453,2025-04-28,VN,Restaurante,80.29,Compra 28/04 12:03 O BODE DO NO TACARUN
a50454,2025-04-28,VN,Entretenimento,28.38,Compra 28/04 12:33 BLEND 53 CAFES - TAC
a50455,2025-04-28,VE,Gasolina,100,Compra 28/04 13:52 ALENCAR E CAVALCANTI
a50501,2025-05-05,VE,Farmacia,86.6,Pagto Farmacia Perm Parc 02-02 26/05/2025 17:31
a50502,2025-05-05,VE,Farmacia,110.24,Pagto Raiadrogasils 08/04/2025  07:04:15 Parc 01-02 Carpina Br
a50504,2025-05-05,FE,Convenio,62,Pagto ROSA MASTER LTDA 05/05
a50505,2025-05-05,VE,Outros pagtos,160,Pagto pix - Env 05/05 09:41 Pollyanna B Barbosa
a50506,2025-05-05,FE,Telefone movel,171.6,Pagto CLARO S/A 05/05
a50507,2025-05-05,FE,Internet fixa,79.9,PLANALTO NET LTDA 05/05
a50508,2025-05-05,FN,Assinatura_App,20.9,Pagto Netflix Entretenimento Barueri Bra 05/05/2025
a50509,2025-05-05,VN,Compra extra,5.99,Pagto Amazon Digital Br SaoPaulo 05/05/2025
a50510,2025-05-05,VN,Compra extra,1.99,Pagto Amazon Digital Br Sao Paulo Bra 05/05/2025
a50511,2025-05-05,VN,Compra extra,0.5,Pagto Amazon Digital Br livro  05/05/2025 20:31:55
a50512,2025-05-05,VN,Compra extra,1.99,Pagto Amazon Digital Br Sao 05/05/2025 20:24:25
a50513,2025-05-05,VE,Gasolina,191.15,Pagto R B Combustiveis-Carpina  05/05/2025 20:20:58
a50514,2025-05-05,FN,Armaz_nuvem,4.9,Pagto Apple 05/05/2025 08:33:20
a50515,2025-05-06,VE,Outros pagtos,150,Pagto serv 06/05 15:08 Ana Lucia Da Silva
a50516,2025-05-06,FE,Tarifa bancaria,74,Pagto Tarifa Pacote de Serviços Cob ref0 06/05/2025
a50517,2025-05-07,VE,Supermercado,252.15,Compra 07/05 10:21 ATACAREJO CARPINA
a50518,2025-05-07,VE,Supermercado,172.96,Compra 07/05 10:57 KI-GRANJA
a50519,2025-05-07,VE,Supermercado,48.63,Compra 07/05 11:07 CORDEIRAO SUPERMERCA
a50520,2025-05-08,VN,Restaurante,34.89,Compra 08/05 12:26 PIZZARIA ESTACAO SHO
a50521,2025-05-08,VE,Outros pagtos,40,Compra 08/05 13:37 DM BARBEARIA
a50522,2025-05-08,VN,Saques,170,Saque Bco 24h 08/05 13:15 Sh CARPINA CBDN II A
a50523,2025-05-10,VN,Restaurante,65.3,Compra 10/05 20:17 MP  LIACO MEDSERRA SNegra restaur
a50524,2025-05-10,VN,Restaurante,65.3,Compra 10/05 20:17 MP *LIACOMEDSERRA
a50525,2025-05-11,VN,Entretenimento,105,Compra 11/05 10:08 OMSN COLHER MORANGO - SNegra
a50526,2025-05-11,VN,Restaurante,80,Compra 11/05 13:25 Marialracy LopesDa restaur Gravata
a50527,2025-05-11,VN,Compra extra,105,Compra 11/05 10:08 OMSN SerraNegra-Flores
a50528,2025-05-11,VN,Restaurante,80,Compra 11/05 13:25 Marialracy Lopes Da
a50529,2025-05-13,VN,Restaurante,117,Compra 13/05 12:46 RestauranteAcacia
a50530,2025-05-16,VE,Padaria,63.88,Compra  16/05 07:32 ROSARINHO DELICATESS
a50531,2025-05-17,VE,Supermercado,257.45,Compra 17/05 08:22 ATACAREJO CARPINA TR
a50532,2025-05-18,FE,Tarifa bancaria,26,Anuidade Diferenciada Tit-parc 05-12 Br 18/05/2025 07:21:15
a50533,2025-05-21,VE,Farmacia,131.68,Pagto Raiadrogasils Parc 02-03 21/05/2025 Recife
a50534,2025-05-25,VN,Restaurante,100.9,Compra 25/05 15:06 PIZZARIA ATLANTICO
a50535,2025-05-27,VE,Outros pagtos,150,Pagto serv-dom pix 27/05 13:46 Ana Lucia Da Silva
a50536,2025-05-28,VE,Outros pagtos,252,Pagto Pix trans-BH 28/05 15:23 Edjanio Gomes De Queiroz
a50537,2025-05-30,VE,Outros pagtos,100,Pagto serv-piscina Pix 30/05 15:07 Jose Alexandrino Nasciment
a50602,2025-06-02,FN,Armaz_nuvem,4.9,Pagto 02/06 Apple Bra
a50603,2025-06-02,FN,Assinatura_App,20.9,Pagto 02/06 Netflix Entretenimento Barueri Bra
a50604,2025-06-02,FE,Tarifa bancaria,26,Pagto 02/06 Anuidade Diferenciada Tit-
a50605,2025-06-02,VE,Farmacia,131.68,Pagto 02/06 Raiadrogasils Recife
a50606,2025-06-02,VE,Farmacia,110.23,Pagto 02/06 Raiadrogasils Carpina
a50607,2025-06-02,VN,Compra extra,113.33,Pagto 02/06 Cea Crp 479 E Parc 01-03
a50608,2025-06-02,VN,Compra extra,100,Pagto 02/06 Bca Varejo Parc 01-02 Carpina Br
a50609,2025-06-02,FE,Investimento,125.02,Pagto 02/06 Amazonmktplc* Parc 01-04 SP
a50610,2025-06-02,VE,Farmacia,127.44,Pagto 02/06 Raiadrogasils Parc 01-02 Br Carpina
a50611,2025-06-02,VE,Farmacia,47.67,Compra 02/06 10:27 FARMACIA PAGUE MENOS
a50612,2025-06-02,FE,Convenio,62,Pagto 02/06 ROSA MASTER LTDA
a50613,2025-06-02,VE,Outros pagtos,160,Pagto pix 02/06 10:47 Pollyanna Bernardo Barbosa
a50614,2025-06-02,FE,Telefone movel,171.6,Pagto 02/06 Pagto conta telefone CLARO SA
a50615,2025-06-02,FE,Internet fixa,79.9,Pagto 02/06 PLANALTO NET LTDA
a50616,2025-06-02,VE,Outros pagtos,165,Pagto pix 02/06 12:51 Maria Candida Muniz De
a50617,2025-06-03,FE,Tarifa bancaria,74,Pagto 03/06 Tarifa Pacote de Serviços
a50618,2025-06-05,VE,Outros pagtos,150,Compra pix 05/06 13:20 Ana Lucia Da Silva
a50619,2025-06-06,VN,Entretenimento,7,Compra 06/06 12:56 SorvetesDe
a50620,2025-06-06,VN,Restaurante,59.44,Compra 06/06 12:34 TOP GRILL
a50621,2025-06-07,VN,Compra extra,46.9,Compra 07/06 14:58 Lojas2001
a50622,2025-06-07,VE,Outros pagtos,100,Pagto pix serv 07/06 15:58 Geovane Manuel De Lima
a50623,2025-06-07,VN,Restaurante,100,Compra 07/06 12:32 RestauranteAcacia
a50624,2025-06-08,VN,Restaurante,100,Compra 08/06 11:58 COMER COMER BAR E RE
a50625,2025-06-08,VE,Farmacia,106.11,Compra 08/06 12:39 PAGUE MENOS 638
a50626,2025-06-09,VN,Saques,150,Saque Bco 24h 09/06 11:43 SHOPPING CARPINA CBDN II A
a50627,2025-06-09,VE,Farmacia,74.99,Compra 09/06 10:36 F INDEP CARPINA
a50628,2025-06-09,VE,Farmacia,22.76,Compra 09/06 10:41 RaiaDrogasilSA
a50629,2025-06-09,VE,Gasolina,150,Compra 09/06 10:48 EDU PETRO COMB LTDA
a50630,2025-06-09,VE,Outros pagtos,40,Compra 09/06 11:31 BARBEARIA
a50631,2025-06-09,VE,Estacionamento,7,Compra 09/06 11:39 ESTACIONAMENTO CARPI
a50632,2025-06-09,VE,Supermercado,14.36,Compra 09/06 11:57 KI PRECO
a50633,2025-06-10,VN,Compra extra,12.9,Compra 10/06 12:48 FERREIRA COSTA
a50634,2025-06-10,VE,Estacionamento,14,Compra 10/06 15:10 TACARUNA PARKING
a50635,2025-06-10,VN,Restaurante,64.51,Compra 10/06 11:36 TEMPERO DA FAZENDA
a50636,2025-06-11,VN,Restaurante,102.46,Compra 11/06 13:55 ZIG THE GLOBAL FUNTE
a50637,2025-06-11,VN,Restaurante,93,Compra 11/06 18:43 GASTROPUB EMPREENDIM
a50638,2025-06-12,VN,Compra extra,38,Compra 12/06 15:58 MINEIROS ARTESANATO
a50639,2025-06-12,VN,Compra extra,36.38,Compra 12/06 16:28 FabricaDe
a50640,2025-06-12,VN,Compra extra,30,Compra 12/06 17:30 ABC BARRA PQ SAO JOA
a50641,2025-06-12,VE,Farmacia,27.9,Compra 12/06 11:58 DROGARIA PERPETUO SO
a50642,2025-06-12,VN,Restaurante,244,Compra 12/06 14:51 BENE DA FLAUTA RESTA
a50643,2025-06-13,VN,Restaurante,123.39,Compra 13/06 14:27 PLATAFORMA DO SABOR
a50644,2025-06-13,VN,Restaurante,87,Compra 13/06 19:36 RANGOS BURGER
a50645,2025-06-14,VN,Compra extra,35,Compra 14/06 10:04 AmarilisDos
a50646,2025-06-14,VN,Compra extra,30,Compra 14/06 11:28 Aparecido Jose
a50647,2025-06-14,VN,Compra extra,26,Compra 14/06 12:57 ARTES MINEIRAS
a50649,2025-06-14,VN,Entretenimento,14,Compra 14/06 17:00 REI DO LANCHE
a50650,2025-06-14,VN,Restaurante,145,Compra 14/06 20:33 MOEZ RESTAURANT
a50651,2025-06-15,VE,Outros pagtos,142,Compra pix 15/06 19:54 Edjanio Gomes De Queiroz
a50652,2025-06-15,VN,Restaurante,39.8,Compra 15/06 14:32 PIZZA PAZZA
a50653,2025-06-16,VE,Outros pagtos,100,Compra pix 16/06 06:40 Edjanio Gomes De Queiroz
a50654,2025-06-16,VN,Compra extra,48,Compra 16/06 09:46 MACNA ADMINISTRADORA
a50655,2025-06-17,VN,Restaurante,44,Compra 17/06 13:13 RestauranteAcacia
a50656,2025-06-18,VN,Restaurante,37,Compra pix 18/06 11:14 Nathalia Larissa De Lima C
a50657,2025-06-18,VE,Supermercado,146.33,Compra 18/06 16:43 ATACAREJO CARPINA TR
a50658,2025-06-19,VE,Supermercado,41.57,Compra 19/06 16:30 PAO DE ACUCAR-1294
a50659,2025-06-19,VE,Supermercado,14.65,Compra 19/06 16:47 PAO DE ACUCAR-1294
a50660,2025-06-19,VE,Farmacia,45.31,Compra 19/06 17:14 Raia DrogasilSA
a50661,2025-06-20,VE,Padaria,51.95,Compra 20/06 12:28 ROSARINHO DELICATESS
a50662,2025-06-21,VE,Padaria,58.53,Compra 21/06 12:06 ROSARINHO DELICATESS
a50663,2025-06-21,VE,Farmacia,93.52,Compra 21/06 19:50 PAGUE MENOS 141
a50664,2025-06-22,VE,Gasolina,150,Compra 22/06 11:15 ALENCAR E CAVALCANTI
a50665,2025-06-22,VN,Restaurante,107.9,Compra 22/06 13:54 Restaurante Acacia
a50666,2025-06-23,VE,Supermercado,91.53,Compra 23/06 08:44 SUPERMERCADO GONZAGA
a50667,2025-06-23,VE,Supermercado,120,Compra 23/06 08:47 SUPERMERCADO GONZAGA
a50668,2025-06-25,VN,Restaurante,59,Compra 25/06 13:10 Restaurante Acacia
a50669,2025-06-26,VE,Outros pagtos,70,Compra 26/06 10:53 Jose Alexandrino Nasciment
a50670,2025-06-28,VE,Supermercado,100.72,Compra 28/06 10:06 ATACAREJO CARPINA TR
a50671,2025-06-28,VE,Farmacia,29.9,Compra 28/06 12:49 FARMACIA PERMANENTE
a50672,2025-06-30,VE,Supermercado,70.96,Compra 30/06 12:27 SUPERMERCADO GONZAGA
a50703,2025-07-02,FN,Armaz_nuvem,5.9,Pagto 02/07 Apple-Bra
a50704,2025-07-02,FN,Assinatura_App,20.9,Pagto 02/07 Netflix Entretenimento Barueri Bra
a50705,2025-07-02,FE,Tarifa bancaria,26,Pagto 02/07 Anuidade Diferenciada Tit-parc 07/12 Br
a50706,2025-07-02,VE,Farmacia,102.79,Pagto 02/07 Raiadrogasilsa Br Carpina
a50707,2025-07-02,VE,Farmacia,166.99,Pagto 02/07 Farmacia Pagu Parc 02/02 Recife Br
a50708,2025-07-02,VE,Outros pagtos,99.99,Pagto 02/07 Bca Varejo Parc02-02 Carpina
a50709,2025-07-02,VN,Compra extra,113.32,Pagto  02/07 Cea Crp 479 E Parc02-03 Carpina Br
a50710,2025-07-02,VE,Outros pagtos,124.99,Pagto  02/07 Amazonmktplc* Parc02-04
a50711,2025-07-02,VE,Farmacia,127.43,Pagto  02/07 Raiadrogasils Parc02-02 Carpina
a50712,2025-07-02,VE,Farmacia,88.17,Pagto  02/07 Raiadrogasils Parc01-02 Carpina
a50713,2025-07-02,VE,Veiculares,626.34,Pagto 02/07 seguro carro Ewerton Henri Parc01-03 Recife Br
a50714,2025-07-02,VE,Estacionamento,5,Compra estacionamento  02/07 12:56 MEIRA LINS
a50715,2025-07-02,FE,Convenio,62,Pagto 02/07 Rosa Master
a50716,2025-07-02,VE,Outros pagtos,1000,Pagto pix 02/07 10:34 Erickson Moura De Queiroz
a50717,2025-07-02,FE,Telefone movel,171.6,Pagto 02/07 CLARO S/A
a50718,2025-07-02,FE,Internet fixa,79.9,Pagto 02/07  PLANALTO NET LTDA
a50719,2025-07-02,VE,Outros pagtos,160,Pagto pilates pix  02/07 10:46 Pollyanna Bernardo Barbosa
a50720,2025-07-03,VE,Gasolina,100,Compra 03/07 08:31 POSTO BOM JESUS
a50721,2025-07-03,VE,Estacionamento,15,Compra estac 03/07 12:16 SKY PARK
a50722,2025-07-03,VN,Entretenimento,22.88,Compra 03/07 14:03 BLEND 53 CAFES - TAC
a50723,2025-07-03,VN,Entretenimento,43.78,Compra 03/07 14:34 ST SAO BRAZ
a50724,2025-07-03,VE,Estacionamento,14,Compra estac 03/07 14:40 TACARUNA PARKING
a50725,2025-07-03,VN,Saques,200,Saque 03/07 14:04 SOP-SHOP TACARUNA
a50726,2025-07-04,VE,Outros pagtos,100,Pagto 04/07 05:33 Jose Alexandrino Nasciment
a50727,2025-07-05,VE,Farmacia,67.9,Compra 05/07 14:26 FARMACIA PAGUE MENOS
a50728,2025-07-05,VE,Supermercado,192.96,Compra 05/07 15:10 ATACAREJO CARPINA TR
a50729,2025-07-07,FE,Tarifa bancaria,74,Pagto Tarifa Pacote de Serviços ref 07/07
